num_articulo;descripcion1;descripcion2;id_un_med_1;id_un_med_2;status
10500003;POLEA CANAL B DIAM.250 FIJA   ;EJE 30 FUNDICION.             ;UN;UN;1
10700051;PLACA CORDIERITA 300x300x10 AL;TA ALUMINA MINIMO 80%.        ;UN;UN;1
10500731;POLEA CANAL B 140MM FIJA EJE:3;0 MM.                         ;UN;UN;1
10500027;POLEA CANAL B DIAM.100 FIJA EJ;E 30 MM                       ;UN;UN;1
10500024;POLEA CANAL B DIAM.100 FIJA TA;PA CIEGA                      ;UN;UN;1
10500012;POLEA CANAL C 230 FIJA CON EJE; 30 MM COD:1511050550 PLANO:MR;UN;UN;1
10500223;POLEA CANAL C 230 FIJA C/EJE 3;5 MM PLANO:MR0074A2           ;UN;UN;1
10500013;POLEA CANAL C 250 FIJA C/EJE D;E 30MM PLANO:MR0076B3         ;UN;UN;1
10500222;POLEA CANAL C 250 FIJA C/EJE  ;ù 35mm PL:050110062           ;UN;UN;1
10500014;POLEA CANAL B DIAM.170 FIJA   ;EJE ù 30 FUNDICION            ;UN;UN;1
11600226;POLEA Z48 T5 PLANO.160010089  ;;UN;UN;1
26300045;POLY GUARD                    ;;UN;RL;1
26000084;POMADA P/ZAPATO COLOR MARRON  ;;UN;UN;1
25154620;PULEGGIA DENTADA PASSO COD 663;6PO6500 TABLA:03 POS:2 AGV CAT;UN;UN;1
10500183;PULEGGIA DENTATA MOTRICE MULTI; ROLL 650 COD:R10300606 PLANO:;UN;UN;1
12000764;PULEGGIA DENTATA POS.14 COD.30;01388 BMR                     ;UN;UN;1
10800318;PULEGGIA COD:000-22224 B&T 926; CORREA DESCARGA PLANO MR 0235;UN;UN;1
13000054;TAMIZ  DIAM. 200 MM MALLA DE A;CERO INOX. # 325 45 MICRONES  ;UN;UN;1
13000046;TAMIZ  DIAM. 200 MM MALLA DE A;CEROC INOX. # 35 LUZ NETA 0.50;UN;UN;1
13000047;TAMIZ  DIAM. 200 MM MALLA DE A;CERO INOX. # 40 LUZ NETA 0.425;UN;UN;1
13000055;TAMIZ  DIAM. 200 MM MALLA DE A;CERO INOX. # 400 LUZ NETA 0.03;UN;UN;1
13000048;TAMIZ  DIAM. 200 MM MALLA DE A;CERO INOX. # 50 LUZ NETA 0.300;UN;UN;1
13000049;TAMIZ  DIAM. 200 MM MALLA DE A;CERO INOX. # 60 LUZ NETA 0.250;UN;UN;1
13000050;TAMIZ  DIAM. 200 MM MALLA DE A;CERO INOX. # 80 LUZ NETA 0.180;UN;UN;1
10700219;POLEA SECCION:B 3 CANALES DIAM; EXT. 210 C/CASQUILLO CONICO P;UN;UN;1
13000294;RESINA 45x45                  ;;UN;UN;1
29922617;TACO DE AGLOMERADO 5x3x2 CM S/;MUESTRA.                      ;UN;UN;1
26300050;REMOVEDOR GEL                 ;REMOVEDOR GEL                 ;LT;LT;1
13000060;REVELADOR G 101C AGFA         ;;LT;LT;1
29922218;RIGIDIZADOR                   ;;LT;LT;1
25673332;TURBO PARA AUTOELEVADOR GT 154;1V                            ;UN;UN;1
10901183;UNION COD.122300092 TAV.28.0 P;OS.5 CPK S5                   ;UN;UN;1
10700155;CERABLANKET CRBT 96 SP 25 7320;x131 MM (15510)               ;UN;UN;1
10700153;CERABLANKET CRBT 96TH13 14640x;610 SP. 13                    ;UN;UN;1
25672696;M3 DE ARENA URUGUAYA          ;EN BOLSON                     ;M3;M3;1
10500661;MOTOR BRUSCHLESS C.T TAV.T5 PO;S.9 COD.6017000400 REVO MULTIR;UN;UN;1
12200074;MOTOR TIPO 132 1400 RPM 7.5 KW;BRIDA B3 380/660V             ;UN;UN;1
13000249;PELICULA AUTOPOSITIVA LU      ;(DD) P/LAMAPARA UV AGFA 61CM  ;UN;UN;1
12200118;MOTOR CARPANELLI TIPO:M90L4 RP;M:1400 VOL:380/220 AMP:4.0/6.9;UN;UN;1
12200039;MOTOR SEIPEE TIPO:ZK71B2 RPM:1;400/2800 VOL:380 AMP:1.4 KW:0.;UN;UN;1
29922064;MOTOR C15 JCU 11/2 COD.1111080;31005000;UN;UN;1
12200114;MOTOR CARPANELLI TIPO:M63-4 RP;M:1360 VOL:380/220 AMP:1.05/1.;UN;UN;1
19900190;DISCO DE FRENO POS.3035103    ;;UN;UN;1
29922834;MALLA COD:27103 (BERTOLA) L:3x;A:1.5                         ;M2;M2;1
25673188;MALLA DE ACERO PARA CUBRIR CUB;IERTA PALA CATERPILLAR        ;M2;M2;1
11100161;MALLA DE ASPIRACION P/MTC     ;;M2;M2;1
25900314;MANGUERA PLASTICA LARGO 690MM ;COD.11024720-2 VOLVO L90D     ;UN;UN;1
12200038;MOTOR 2800 RPM EJE MOTOR 11 MM; 0,37 KW 0,5 HP AMP:2,24/1.3 C;UN;UN;1
10500075;MOTOR 34 COD:30001601003      ;;UN;UN;1
12200025;MOTOR TIPO:71 1400RPM 0.55 Kw ;EJE:14 MM BRIDA:B14 STM       ;UN;UN;1
25800172;"TUERCA M 16MM X 1/2""ESPESOR DE"; ACERO INOXIDABLE             ;UN;UN;1
26000290;LOMO DE BURRO MACIZO 400 MM. X; 55 MM.                       ;UN;UN;1
10700040;TUBO CRISTAL DE 32MM INT.X 38M;M EXT.SUPER REFORZADO (LINEA T;MT;MT;1
10700203;TUBO CRISTAL D.34MM INTX43MM D;.EXT.                         ;MT;MT;1
13000159;MALLA TAMIZ N¯50 COD 01CI-1921;;M2;M2;1
10900196;UNION 1/2 CON Az S/FORO SCORRE;VELO K2-8947 COD:123400085 POS;UN;UN;1
16500046;UNION ASA 40-1 CON ALETAS M1  ;A AMBOS LADOS                 ;UN;UN;1
10900059;VENTOSA COD:12.32.00.194 SPKS1;20-1 PLANO:090120001          ;UN;UN;1
26300017;ENTORNADOR UNIVERSAL MARRON   ;;UN;UN;1
13000161;MALLA TAMIZ N¯80 COD 01CI-1924;                              ;M2;M2;1
10700187;MANTA AISLANTE ESPESOR 10MM X ;1100 MM PARA TECHO            ;M2;M2;1
10700186;MANTA AISLANTE ESPESOR 80MM DE;NSIDAD 60KG/mc                ;M2;M2;1
26600040;MANGUERA HIDRAULICA PARA AGV  ;                              ;UN;UN;1
12200255;MOTOR C/FRENO  71A   0,25KW   ;1400 RPM 220/380V BRIDA B14   ;UN;UN;1
12200332;MOTOR TIPO MA63--B5 FF115-IP55; 0.30HP 1350RPM 220/380V      ;UN;UN;1
25900319;MANGUERA DESPLAZADOR AUTOELEVA;DOR LINDE H-35 CORTA          ;UN;UN;1
25900168;VENTILADOR COD:3511050101 12V ;P/AUTOE. LINDE                ;UN;UN;1
12000944;DIAMOND CALIBRATING ROLLER FOR;1200MM MACH D240 595x5-70x9-12;UN;UN;1
12000945;DIAMOND CALIBRATING ROLLER FOR;1000MM MACH D240 595x5-70x9-12;UN;UN;1
12000946;DIAMOND CALIBRATING MOV ROLLER;1000MM MACH D240 615x5-80x9-12;UN;UN;1
12000947;DIAMOND CALIBRATING MOV ROLLER;1000MM MAC D240 615x5-100x9-12;UN;UN;1
10901422;VENTOSA A SOFFIETTO IN NEOPREN;E COD.9620870041 SYSTEM       ;UN;UN;1
10901423;PUPPER PARACOLPI M D=10 H=10  ;COD.9542000050 SYSTEM         ;UN;UN;1
12300791;MOTORIDUTTORE I=102 1.1KW 400V;50HZ COD.9111905715 SYSTEM    ;UN;UN;1
10901424;PERNO FOLLE PR32 EI NADELLA   ;C9213503208 SYSTEM            ;UN;UN;1
25157375;CONTACTO AUXILIAR ABB NC/NO   ;SACE MAX.7800                 ;UN;UN;1
25157376;TRANSFORMADOR DE CORRIENTE    ;600/5A C/HUECO DE 40mm P/CABLE;UN;UN;1
25157377;TRANSFORMADOR DE CORRIENTE    ;400/5A C/HUECO DE 40mm P/CABLE;UN;UN;1
12001081;CALOTTA ANTERIORE COD.30000422;.02 POS.2 TAV.352             ;UN;UN;1
12000948;DIAMOND CALIBRATING ROLLER FOR;1000MM MACH D240 895x5-30x9-12;UN;UN;1
12000949;DIAMOND CALIBRATING ROLLER FOR;1000MM MACH D240 895x5-40x9-12;UN;UN;1
12000950;DIAMOND CALIBRATING ROLLER FOR;1200MM MACH D240 895x5-50x9-12;UN;UN;1
12000951;DIAMOND CALIBRATING ROLLER FOR;1200MM MACH D240 895x5-60x9-12;UN;UN;1
10901425;RULLO GUIDA A SFERE ECCENTRICO;FRR 32 COD.C9213503209 SYSTEM ;UN;UN;1
10901426;BOMBA PIAB 1X3/8 L14 A6B1N/SY ;C/ORING COD.C9663000068 SYSTEM;UN;UN;1
12001901;FICKERT GRIT 180 L-140MM      ;FICKERT RESIN AND DIAM        ;UN;UN;1
12001902;FICKERT GRIT 180 L-100MM      ;FICKERT RESIN AND DIAM        ;UN;UN;1
12200455;MOTOR TIPO.63 1400 RPM 0.18 KW;BRIDA B5 220/380 V            ;UN;UN;1
12001082;PROTEZIONE COD.30000422.03 POS;.3 TAV.352                    ;UN;UN;1
12001083;SOFFIETTO ESTERNO COD.30000422;.04 POS.4 TAV352              ;UN;UN;1
12001084;FLANGIA PLATORELLO COD.3000042;2.05 POS.5 TAV.352            ;UN;UN;1
12001085;GIERA DI BLOCCAGGIO COD.300004;22.07 POS.7 TAV.352           ;UN;UN;1
25157308;"PRENSACABLE ROSCA BSP 3/8""    ";COLOR GRIS                    ;UN;UN;1
25157309;"PRENSACABLE ROSCA BSP 1/2""    ";COLOR GRIS                    ;UN;UN;1
25157310;"PRENSACABLE ROSCA BSP 3/4""    ";COLOR GRIS                    ;UN;UN;1
25157311;"PRENSACABLE ROSCA BSP 1""      ";COLOR GRIS                    ;UN;UN;1
25157431;MODULO INVERSOR DE MARCHA SIEM;ENS 3RA1316-8XB30-1AF0        ;UN;UN;1
25157432;BORNES CONEXION DE PANTALLA PH;ONIX CONTACT SK14-D           ;UN;UN;1
25157433;BORNES CONEXION DE PANTALLA PH;ONIX CONTACT SK20-D           ;UN;UN;1
26200100;TOALLA DE PAPEL 20X200 PACK . ;4.UNIDADES TROQUELADAS        ;UN;UN;1
29923481;BARRA CROMADA 70X3000MM       ;BARRA CROMADA 70X3000MM       ;MT;MT;1
29923482;HIERRO REDONDO CALIBRADO SAE. ;.1045 DIAM.32MM X 6600MM      ;UN;UN;1
13001126;PLACA DE VIDRIO LAMINADO DE 60;3X603MM  10MM ESPESOR         ;UN;UN;1
26000494;MU•EQUERA NEOPRENE AJUSTABLE  ;COLOR NEGRO N¯1 COD.311       ;UN;UN;1
26000495;MU•EQUERA NEOPRENE AJUSTABLE  ;COLOR NEGRO N¯2 COD.311       ;UN;UN;1
25673597;REMACHE POP 4.8X20 A.INOXIDABL;REMACHE POP 4.8X20 A.INOXIDABL;UN;UN;1
12300766;REDUCTOR SMT RMI50 REL.1/40 EJ;E SALIDA 24MM Y ENTRADA 14MM  ;UN;UN;1
13001127;PLACA DE VIDRIO LAMINADO DE 52;6X526MM  10MM ESPESOR         ;UN;UN;1
13001128;PLACA DE VIDRIO LAMINADO DE 45;9X905MM  10MM ESPESOR         ;UN;UN;1
13001129;PLACA DE VIDRIO LAMINADO DE   ;303x605MM  10MM ESPESOR 5+5   ;UN;UN;1
22800662;MULTIPLICADOR DE PRESION SMC  ;VBA40B-04G                    ;UN;UN;1
25157129;INTEGRADO 74LS393P-DIP14      ;INTEGRADO 74LS393P-DIP14      ;UN;UN;1
25157130;INTEGRADO 74F38N              ;INTEGRADO 74F38N              ;UN;UN;1
25157131;INTEGRADO 74HCT4020E          ;INTEGRADO 74HCT4020E          ;UN;UN;1
25157132;INTEGRADO TL7705ACP           ;INTEGRADO TL7705ACP           ;UN;UN;1
29923463;CA•O AC.INOX.316 9.52X0.89X6MT;CA•O AC.INOX.316 9.52X0.89X6MT;UN;UN;1
22500712;RODAMIENTO A RODILLOS 32011   ;RODAMIENTO A RODILLOS 32011   ;UN;UN;1
22500713;RODAMIENTO 6022 Z             ;RODAMIENTO 6022 Z             ;UN;UN;1
22500714;RODAMIENTO A RODILLOS GE40ES  ;RODAMIENTO A RODILLOS GE40ES  ;UN;UN;1
25400466;UNION DOBLE TERMOFUSION DE 25 ;ACQUA SYSTEM                  ;UN;UN;1
25400467;LLAVE PASO TOTAL DE 25 TERMO  ;FUSION ( 3/4 )                ;UN;UN;1
25400468;CA•O TERMOFUSION 32 X4MTS     ;"1"" TUBO ACQUA SYSTEM PN25     ";UN;UN;1
10301322;MANGUERA HIDRAULICA MAX PRESIO;"N 20.BAR L-120MM F901/2""=FD1/2";UN;UN;1
25157133;INTEGRADO 0372DP1-CKWD        ;INTEGRADO 0372DP1-CKWD        ;UN;UN;1
25157134;INTEGRADO 9729-MOTOROLA       ;INTEGRADO 9729-MOTOROLA       ;UN;UN;1
25157179;PORTA BASTIDOR BTKS-100-50BL Z;OLODA                         ;UN;UN;1
25157180;TIRAS SEPARADOR CE-D-50-BL ZOL;ODA                           ;UN;UN;1
22500715;RODAMIENTO A RODILLOS 7013ACP6;RODAMIENTO A RODILLOS 7013ACP6;UN;UN;1
22500716;RODAMIENTO A RODILLOS 32013   ;RODAMIENTO A RODILLOS 32013   ;UN;UN;1
22500717;RODAMIENTO A RODILLOS 6305    ;RODAMIENTO A RODILLOS 6305    ;UN;UN;1
1,60471E+12;IXELLE CONC 120X120 WHITE 4.8m;IXELLE CONC 120X120 WHITE 4.8m;M2;CJ;1
12400531;CORREA DENTADA 510L 0.75      ;OPTIBELT                      ;UN;UN;1
25157404;BATERIA OMRON 3G2A9-BAT08(C500;-BAT08)                       ;UN;UN;1
25157405;BATERIA OMRON CS1W-BAT01      ;BATERIA OMRON CS1W-BAT01      ;UN;UN;1
25157406;BATERIA OMRON CPM2A-BAT01     ;BATERIA OMRON CPM2A-BAT01     ;UN;UN;1
25157181;BASTIDOR 6970 CAMBRE NEGRO    ;SIGLO XXI CAMBRE              ;UN;UN;1
25157182;TOMA DE10ANP BLANCO CUMBRE SIG;LO XXI                        ;UN;UN;1
25157183;TOMACORRIENTE  BLANCO 20 AMP  ;SIGLO XXII 6915  CUMBRE       ;UN;UN;1
25157184;MODULO PARA TELEFONO BLANCO CU;MBRE SIGLO XXI                ;UN;UN;1
11800520;MANGUERA  DE CONEXION  PLANO  ;180020010 LARGO.500MM         ;UN;UN;1
11800521;MANGUERA  DE CONEXION  AGV    ;PLANO 180020011 LARGO.1000MM  ;UN;UN;1
4,03305E+11;OX.YTTRIUM F.ESCALERA C/PERF M;OX.YTTRIUM F.ESCALERA C/PERF M;UN;CJ;1
26600130;MANGUERA DESCARGA LIQUIDO DE 2;""" LARGO 5000MM                ";MT;MT;1
12900453;JUNTA COMPUESTA SEGUN MUESTRA ; RESPALDO DE O-RING 3.52      ;UN;UN;1
26101033;ADAPTADOR IDE A COMPACT FLASH ;CF(IDE40 HEMBRA)MOD.CF-IDE40H ;UN;UN;1
26000450;CINTA PROPOSITO GENERAL 50MM X;18MT COD:2502                 ;UN;UN;1
25673538;ARANDELA PLANA 26X45MM        ;BISELADA                      ;UN;UN;1
29923387;"CA•O NEGRO C/C ST 3/8"" X 6400M";"CA•O NEGRO C/C ST 3/8"" X 6400M";UN;UN;1
11100405;CINTA TRANSPORTADORA DE 2TELAS; 28500MM  ENTRE CENTROS RODILL;UN;UN;1
25900921;KIT SEAL COD.116820 ZORRA CROW;N (CILINDRO ELEVACION )       ;UN;UN;1
26400175;CUBIERTA MASIZA 23X9-10/6.50 P;ARA AUTOELEVADOR SESAB.500    ;UN;UN;1
12200421;MOTOR TIPO:80 0,55KW 1400RPM 3;80/220V BRID:B5               ;UN;UN;1
25157019;PRESOSTATO  KP2 COD.060-11206 ;6 DANFOSS 0.20-5.00 BAR ROSCA ;UN;UN;1
12300746;REDUCTOR AMF(F-2 DIAM.160)REL.;1.17.2  C71/B5 EJE ESP. 24MM  ;UN;UN;1
12300747;VARIADOR MECANICO VM 71 F1    ;STM B5 EJE SAL.14mm ENT.14mm  ;UN;UN;1
12000901;EJE MANDO TRACCION NASTRO     ;PLANO.200010085               ;UN;UN;1
515000075;ROLFIX 565 VEHICULO SERIGRAFI-;ROLFIX 565 VEHICULO SERIGRAFI-;KG;PL;1
10301259;MEMBRANA OBTURADORES ECO.2 60X;60(PLANO.BA-11-08-0-0)        ;UN;UN;1
10301260;MEMBRANA OBTURADORES ECO.2 44X;88;UN;UN;1
26101016;CARTUCHO (C4904AL)MAGENTA PARA;IMPRESORA HP.940 OFFICEJET    ;UN;UN;1
26101017;CARTUCHO (C4906AL)NEGRO PARA  ;IMPRESORA HP.940 OFFICEJET    ;UN;UN;1
26000445;CARTEL 1-10(B) COD.7009       ;CARTEL 1-10(B) COD.7009       ;UN;UN;1
26000448;CARTEL PVC 3MM ESPESOR DE 200X;250MM(ESPUMADO)(USA)          ;UN;UN;1
26000449;CARTEL EN CHAPA GALV N¯14 BWG ;2.1MM ESPESOR DE 400X450MM    ;UN;UN;1
25157021;CPU OMRON CJ1MCPU13ETN        ;CPU OMRON CJ1MCPU13ETN        ;UN;UN;1
25157022;MODULO CONTADORES CJ1WCTL41   ;OMRON                         ;UN;UN;1
22500688;GUIA LINEAL NSK.LS.25 P/CARRIT;O LS.25 DE 1500MM LARGO       ;UN;UN;1
22500689;GUIA LINEAL NSK.LS.30 P/CARRIT;O LS.20 DE 1000MM LARGO       ;UN;UN;1
11100413;CINTA TRANSPORTADORA GOMA Y 3 ;TELAS DE LARGO 21350x990 ANCHO;UN;UN;1
22600368;RETEN 25-36-6                 ;                              ;UN;UN;1
29923401;FLEJE DE ACERO 80x3MM SAE 1070;                              ;KG;KG;1
26000452;EXTINTOR POLVO ABC X 10 KG COD;.030215                       ;UN;UN;1
16500220;PI•ON DOBLE Z.17 12B(3/4) EJE.;28MM CHAVETERO.8MM TEMPLADO   ;UN;UN;1
12200428;BUJE ACOPLE STM DIAM.19MM PARA;MOTOR 80 (MANCHON) POLIAMIDA  ;UN;UN;1
25700842;MARTILLO DE GOMA DE 500GRS    ;MARTILLO DE GOMA DE 500GRS    ;UN;UN;1
26000459;POLVO ABC CON SELLO IRAM(COD:3;0455)                         ;UN;UN;1
8,03217E+11;Platino 17x17 (Gris) 2¯C      ;Platino 17x17 (Gris) 2¯C      ;M2;CJ;1
8,03217E+11;Quarzo 17x17 (Blanco) 2¯C     ;Quarzo 17x17 (Blanco) 2¯C     ;M2;CJ;1
26600131;MANGUERA DE COMPENSACION DE 11;"/2"" LARGO 5000MM              ";MT;MT;1
25673537;BISAGRA P/SOLDAR S/MUESTRA    ;BISAGRA P/SOLDAR S/MUESTRA    ;UN;UN;1
16500219;"PI•ON Z18 X 5/8""DOBLE TEMPLADO";"PI•ON Z18 X 5/8""DOBLE TEMPLADO";UN;UN;1
26101029;TARJETA PERSONAL IMPRESA EN   ;BLANCO Y NEGRO                ;UN;UN;1
26300155;EPOXI MASTIC AMARILLO  ALBAMIC;EPOXI MASTIC AMARILLO  ALBAMIC;LT;LT;1
25157041;CABLE PATCH CORD DE FIBRA OPTI;CA AMBAS PUNTAS CONECTORES ST-;UN;UN;1
25157042;CABLE PATCH CORD DE FIBRA OPTI;CA CON PUNTAS SC-SC Y ST-ST   ;UN;UN;1
22500677;ANILLO DE SEGURIDAD I-16 DE   ;MAYOR PASAJE P/MANDRINOS      ;UN;UN;1
12300734;ENGRANAJE DOBLE DENTADO Z.15 A;Z.20 SEGUN MUESTRA            ;UN;UN;1
12300735;ENGRANAJE Z.21 SEGUN MUESTRA  ;ENGRANAJE Z.21 SEGUN MUESTRA  ;UN;UN;1
12300736;EJE DIAMETRO 20.5MM LARGO.35MM;SEGUN MUESTRA                 ;UN;UN;1
12300737;EJE DIAMETRO 20MM LARGO.50MM  ;SEGUN MUESTRA                 ;UN;UN;1
11701431;MANGUERA ALFAGOMA  1/4(250.BAR;PLANO.030010376 LARGO.4000MM  ;UN;UN;1
11701432;MANGUERA ALFAGOMA  1/2(250.BAR;PLANO.030010375 LARGO.1900MM  ;UN;UN;1
11701433;MANGUERA ALFAGOMA .3/4(250.BAR;PLANO.030010374 LARGO.3000MM  ;UN;UN;1
11701434;"MANGUERA SAE 100R1 AT 21/2""(25";0.BAR PLANO.030010377 2200 LAR;UN;UN;1
11100409;LIFTER ASIMETRICO W=140 H=80 L;=540 COD.798001 CAT.90740010  ;UN;UN;1
11700421;BARRAL PLANO:MR1346A2         ;;UN;UN;1
25000194;BARRAL REGULABLE P/CORTINA    ;;UN;UN;1
11100275;PLANCHA GOMA 750X525X13MM ESPE;SOR                           ;M2;M2;1
25400044;UNION DOBLE DE 3/4            ;;UN;UN;1
12900353;ANELLO RASCHIA POLVERE WRM-570;618 TAB.3 POS.3/18 BOMBA LUIGI;UN;UN;1
11700804;ANILLO COD:5049274 TAV:7 FIG:1;6 CAT:159.44.116 MAT:414143 PH;UN;UN;1
10400201;ANILLO COD:56581 SITI         ;;UN;UN;1
25673150;BANDEJA ACERO INOXIDABLE MEDID;A:650X650X70MM PROFUNDAD      ;UN;UN;1
11100342;ARANDELA CONICA d=18 D=72 H=10; COD.PG.494001 POS.35 CAT.9074;UN;UN;1
11100211;ARANDELA D=17 D=40 T=6 COD 209;54;UN;UN;1
25900572;ARANDELA DE TEJIDO COD:3922322;200 (MANCHON DE GOMA) LINDE H3;UN;UN;1
10800063;ASTA COD:420100239 B&T 926 (EN;TREJADO)                      ;UN;UN;1
10901080;ARANDELA COD.Q001580 TAV.151/2; FIG.15 POS.24 MARFIN         ;UN;UN;1
25900463;ARANDELA COD.RA04/42504003 TAI;LIF FD25 SERIE.N¯313299 A•O.20;UN;UN;1
11100349;ARANDELA COD.SPB.12001044 FIG.;11 TABLA.1.1 CAT.13412L02 SPB.;UN;UN;1
25672937;BURLETE  DE GOMA MEDIDA       ;BURLETE  DE GOMA MEDIDA       ;MT;MT;1
22700087;ANILLO TORICO(O-RING 2-245)COD;.925262-8 P/VOLVO L90D        ;UN;UN;1
10300565;ANILLO X NUE 270 TAV.2 FIG.21 ;CAT.15421L01 COD NUE 27002004 ;UN;UN;1
10300558;ANILLO X NUE 270 TAV.2 FIG.9 C;AT.15421L01 COD 1300715 EVA 29;UN;UN;1
10300814;ANILLO TAV.3.1 FIG.1 COD.SMU 1;4202011 CAT.19209L04          ;UN;UN;1
25100487;TERMINAL TIPO TIF 1.5         ;COD:CT3N NEGRO PREAISLADO     ;UN;UN;1
25152936;TERMINAL TIPO TIF 10.0        ;COD:CT7N MARRON PREAISLADA    ;UN;UN;1
25152938;TERMINAL TIPO TIF 16.0        ;COD:CT8N MARFIL PREAISLADA    ;UN;UN;1
11700141;ANILLO COD:195044 SITI        ;;UN;UN;1
10400356;ASSIEME VENTILATORE DI ASPIRAZ;IONE COD.148963 COMM.103013 ES;UN;UN;1
10400357;ASSIEME VENTILATORE RICICLO CO;D.148960 COMM.103013 ESSICCATO;UN;UN;1
10400193;ASSIERE INNESSO SFERE COD:1589;38 SITI                       ;UN;UN;1
25155936;TUBO FLUORESCENTE 1X60W       ;;UN;UN;1
25673121;BULON C/HEXAGONAL AC.INOX 20X6;0MM                           ;UN;UN;1
25156115;ARTEFACTO FLUORESCENTE 1x18 22;0VAC CON ACRILICO TRANSPARENTE;UN;UN;1
25155905;ARTEFACTO LISTAL 1X30W COMPENS;ADO 4mf                       ;UN;UN;1
26100677;BROCHE DORADO DE 2 PUNTAS TAMA;•O 45 MM CAJA x 100 UNIDADES. ;UN;UN;1
25100126;BASE SALIENTE CERRADA 16-6H/38;0-415 GW66330                 ;UN;UN;1
25100032;BASE SALIENTE CERRADA 16-6H/38;0-415 GW66608                 ;UN;UN;1
25100031;BASE SALIENTE CERRADA 32/6H/38;0-415 GW 66619                ;UN;UN;1
25700506;BALANZA DE 150 A 200 KG PLATO ;APROXIMADO 1000X1000MM        ;UN;UN;1
25156470;CABLE DE COBRE RECUBIERTO EN P;LASTICO 444MM ESINA AWM STYLE.;MT;MT;1
25100499;CABLE VERDE-AMARILLO 1x95 MM2 ;ANTILLAMA                     ;MT;MT;1
22800042;BASE DE ENCHUFE TIPO:KD 1/4-S ;;UN;UN;1
22800185;BOBINA P/ELECTROVALVULA VICKER;S H-507848 24VDC 30W          ;UN;UN;1
25300066;BUJE DE REDUCCION  3 A 2 1/2  ;GALVANISADO                   ;UN;UN;1
25300065;BUJE DE REDUCCION  3 A 2 GALV ;;UN;UN;1
25672613;BULON ALLEN CALIDAD 12.9 M20x1;40MM                          ;UN;UN;1
25154254;BALASTO FLUORECENTE E12-20 20W;;UN;UN;1
25672975;BULON ALLEN M 6X25MM AC. INOX.;;UN;UN;1
25600504;BULON ALLEN M 6X40            ;;UN;UN;1
25672342;BULON ALLEN M 6x5 MM CALIDAD 1;2.9                           ;UN;UN;1
25600458;BULON ALLEN C/FREZADA M 8X40  ;;UN;UN;1
25300057;BUJE DE REDUCCION  2 A 1 1/4 G;ALV                           ;UN;UN;1
12100084;DISCONTINUADO BANDA HERMES RB5;45 X UN TOPE 100x3350 #P180 CO;UN;BX;1
12100087;DISCONTINUADO BANDA HERMES WEB;RAX OA AN707 100x3350 #P100 CO;UN;BX;1
26000075;BOTIN DE SEGURIDAD  N¯ 38     ;BOTIN DE SEGURIDAD  N¯ 38     ;UN;UN;1
26100298;BLOCK DE PLANILLA LDES-06 x 50; HOJAS                        ;UN;BO;1
26100299;BLOCK DE PLANILLA LDES-07 x 50; HOJAS                        ;UN;BO;1
26100300;BLOCK DE PLANILLA LDES-08 x 50; HOJAS                        ;UN;BO;1
25700084;BARRETA LARGA RECTA COD 63-55-;150 STANLEY                   ;UN;UN;1
25155378;ARTEFACTO ARMADO 1X30W GURINA ;C/ARRANCADOR                  ;UN;UN;1
25154098;ARTEFACTO ARMADO 1X40W EUROPEO;;UN;UN;1
25155772;ARTEFACTO ILUMINACION         ;DEMERIZABLE 300 LX            ;UN;UN;1
25155904;ARTEFACTO LISTAL 1X36W COMPENS;ADO 4mf                       ;UN;UN;1
26100302;BLOCK DE PLANILLA LDES-10 x 50; HOJAS                        ;UN;BO;1
26100303;BLOCK DE PLANILLA LDES-11 x 50; HOJAS                        ;UN;BO;1
26100212;BLOCK DE PLANILLA MONOCOCCION ;x 50 HOJAS                    ;UN;BO;1
26200071;BALDE PLASTICO DE 17 LTS. DE  ;USO DOMESTICO SIN TAPA.       ;UN;UN;1
25672617;BULON ALLEN CALIDAD 12.9 M16X1;50;UN;UN;1
25672612;BULON ALLEN CALIDAD 12.9 M20x1;30MM                          ;UN;UN;1
25673006;BULON C/FREZADA ALLEN M 8X30 A;CERO INOX.                    ;UN;UN;1
25600490;BULON ALLEN M 5X15 CALIDAD 12.;9;UN;UN;1
25673259;"BIT""S REDONDO DIAM.8MM 18% COB";ALTO                          ;UN;UN;1
10400027;BIZAGRA COD.5772062 SACMI     ;;UN;UN;1
25152685;BLINDAJE DE PUERTA            ;;UN;UN;1
25600451;BULON ALLEN C/FREZADA M 6X40  ;;UN;UN;1
25152745;ARTEFACTO MOVILUX V IL-2342 2X;50W AR111 C/EQUIPO ELECTRONICO;UN;UN;1
25152724;ARTEFACTO MOVILUX V IL-2344/13;44 4X50W A111 C/EQUIPO ELECTRO;UN;UN;1
25100443;ARTEFACTO MOVILUX V IL-2348 8X;50W AR111                     ;UN;UN;1
25600535;BULON C/HEXAGONAL 8X50 AC. INO;X.                            ;UN;UN;1
25672998;BUJE PARTIDO DIAM. INT. 18 x D;IAM. EXT. 20 x ALTO 20 MM C/TE;UN;UN;1
10900925;BUJE PARTIDO DIAM. INT. 6 x DI;AM. EXT. 8 x ALTO 10 MM C/TEFL;UN;UN;1
25400007;BUJE REDUC 1/2'x3/8' ROSCADO P;VC BICAPA                     ;UN;UN;1
25700566;APAREJO 1000 KG A CADENA      ;FORVIS                        ;UN;UN;1
26100649;BLOCK DE PLANILLA CP-TRA-01 x ;50 HOJAS                      ;UN;UN;1
